2015-03-08 08:54:45,INFO,waspp starting..
2015-03-08 09:11:16,INFO,waspp starting..
2015-03-08 10:27:46,INFO,waspp starting..
2015-03-08 10:28:29,INFO,waspp starting..
2015-03-08 10:45:48,INFO,waspp starting..
2015-03-08 13:02:36,INFO,waspp starting..
2015-03-08 13:04:51,INFO,waspp starting..
2015-03-08 13:05:55,INFO,waspp starting..
2015-03-08 13:12:23,INFO,waspp starting..
2015-03-08 13:13:07,INFO,waspp starting..
2015-03-08 13:17:12,INFO,waspp starting..
2015-03-08 14:33:23,INFO,waspp starting..
2015-03-08 14:34:13,INFO,waspp starting..
2015-03-08 14:37:15,INFO,waspp starting..
2015-03-08 14:39:28,INFO,waspp starting..
2015-03-08 18:52:47,INFO,waspp starting..
2015-03-08 18:56:42,INFO,waspp starting..
2015-03-11 00:42:41,FATAL,c:\users\steve\documents\github\waspp\src\main.cpp:89 c:\users\steve\documents\github\waspp\src\mysqlpp_connection.cpp:26 Unknown database 'develop_waspp_idx'
2015-03-11 00:44:25,INFO,waspp starting..
2015-03-11 00:44:38,FATAL,c:\users\steve\documents\github\waspp\src\request_handler.cpp:86 c:\users\steve\documents\github\waspp\src\mysqlpp_statement.cpp:26 Commands out of sync; you can't run this command now
2015-03-11 00:46:14,INFO,waspp starting..
2015-03-11 00:48:33,INFO,waspp starting..
2015-03-11 01:06:58,INFO,waspp starting..
2015-03-11 01:10:06,INFO,waspp starting..
2015-03-11 01:14:05,INFO,waspp starting..
2015-03-11 01:21:52,INFO,waspp starting..
2015-03-11 07:47:44,INFO,waspp starting..
2015-03-11 08:09:08,INFO,waspp starting..
2015-03-11 22:46:14,INFO,waspp starting..
2015-03-11 22:48:46,INFO,waspp starting..
2015-03-12 20:52:30,INFO,waspp starting..
2015-03-12 20:53:30,INFO,waspp starting..
2015-03-12 20:54:00,FATAL,c:\users\steve\documents\github\waspp\src\request_handler.cpp:89 invalid dbname
2015-03-12 20:54:29,INFO,waspp starting..
2015-03-12 20:54:41,FATAL,c:\users\steve\documents\github\waspp\src\request_handler.cpp:89 invalid dbname
2015-03-12 20:58:21,FATAL,c:\users\steve\documents\github\waspp\src\request_handler.cpp:89 invalid dbname
2015-03-12 22:16:56,INFO,waspp starting..
